Building Name: C1-L (HC) - Soil D,,,,,,,,,,,,,,,,,,,
Description,,"	",  Usage,School,,,,,,,,,,,,,,,
Latitude,14.55036,"	", Median Collapse Sa(g),1.85054684,,,,,,,,,,,,,,,
Longitude,121.00892,"	", Beta Collapse,0.149963589,,,,,,,,,,,,,,,
Number of Stories,2,,,,,,,,,,,,,,,,,,
Floor Area (sq.ft.),6442,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Intensity, Intensity Description, MAFE, Sa, BetaM, BetaGM, EDP Type, Storey, Direction,EQ1,EQ2,EQ3,EQ4,EQ5,EQ6,EQ7,EQ8,EQ9,EQ10,EQ11
1, 63in50,0.02,0.408895397,0.4717,0,Story Drift Ratio,1,1,0.004487635,0.008345227,0.007527628,0.006718688,0.006991302,0.007488256,0.007915167,0.006920625,0.004832625,0.006219977,0.0073853
1, 63in50,0.02,0.408895397,0.4717,0,Story Drift Ratio,1,2,0.003109291,0.003431825,0.003221974,0.00310504,0.003571825,0.002299548,0.003069855,0.002869153,0.003884926,0.003294044,0.002490639
1, 63in50,0.02,0.408895397,0.4717,0,Story Drift Ratio,1,3,0.005459538,0.009023316,0.008188181,0.007401489,0.007850874,0.007833383,0.008489634,0.007491801,0.006200557,0.007038383,0.007793968
1, 63in50,0.02,0.408895397,0.4717,0,Story Drift Ratio,2,1,0.003009896,0.005377496,0.004693052,0.004192351,0.004095529,0.004487096,0.004937442,0.004713048,0.003330016,0.003799432,0.004690582
1, 63in50,0.02,0.408895397,0.4717,0,Story Drift Ratio,2,2,0.001469938,0.001412631,0.001612037,0.001200695,0.001331666,0.000989233,0.001376113,0.001682298,0.001329188,0.001390794,0.001170151
1, 63in50,0.02,0.408895397,0.4717,0,Story Drift Ratio,2,3,0.003349655,0.005559945,0.004962197,0.004360903,0.004306587,0.004594846,0.005125624,0.005004293,0.003585491,0.004045985,0.004834337
1, 63in50,0.02,0.408895397,0.4717,0,Building Residual Drift,1,1,2.13994E-05,0.000170427,4.59E-04,0.000145615,8.98E-05,1.61E-04,0.000394084,0.000211976,9.33E-06,1.37E-05,3.79254E-05
1, 63in50,0.02,0.408895397,0.4717,0,Building Residual Drift,1,2,0.000134037,0.00014976,4.93E-05,0.00013242,1.84E-04,1.21E-04,0.000353892,0.000213835,0.000129963,1.39E-04,0.000143556
1, 63in50,0.02,0.408895397,0.4717,0,Building Residual Drift,1,3,0.000135735,0.000226877,0.000461909,0.000196821,0.000204306,2.02E-04,0.000529662,0.000301097,0.000130298,1.40E-04,0.000148481
1, 63in50,0.02,0.408895397,0.4717,0,Building Residual Drift,2,1,1.89E-05,0.000150319,2.48E-04,1.46E-04,5.38E-05,1.72E-04,3.41E-04,1.46E-04,2.36E-05,2.96E-05,7.85E-05
1, 63in50,0.02,0.408895397,0.4717,0,Building Residual Drift,2,2,1.75E-04,0.000175275,1.84E-04,1.70E-04,1.82E-04,1.73E-04,2.00E-04,1.78E-04,0.000173767,0.000175953,1.73E-04
1, 63in50,0.02,0.408895397,0.4717,0,Building Residual Drift,2,3,0.000176313,0.000230905,3.09E-04,2.24E-04,1.90E-04,0.00024433,3.96E-04,2.30E-04,0.000175365,0.000178421,1.90E-04
1, 63in50,0.02,0.408895397,0.4717,0,Acceleration,0,1,0.172039274,0.225550125,0.228191394,0.175857447,0.25409663,0.236067981,0.202830499,0.21068153,0.199744534,0.166517344,0.179343352
1, 63in50,0.02,0.408895397,0.4717,0,Acceleration,0,2,0.243514661,0.176340894,0.179342234,0.15555907,0.163372224,0.264149874,0.125227998,0.186296353,0.321148271,0.182274309,0.134932205
1, 63in50,0.02,0.408895397,0.4717,0,Acceleration,0,3,0.249952844,0.226412804,0.237871256,0.206918633,0.267717106,0.325250419,0.209753348,0.255524698,0.327625028,0.199930764,0.190534862
1, 63in50,0.02,0.408895397,0.4717,0,Acceleration,1,1,0.315899052,0.570287884,0.533104648,0.460420769,0.524914909,0.517593587,0.522466432,0.480321612,0.368659084,0.446819779,0.518299443
1, 63in50,0.02,0.408895397,0.4717,0,Acceleration,1,2,0.416116,0.466255262,0.472876575,0.409980627,0.473672507,0.324913218,0.391513996,0.468327799,0.467150121,0.429282215,0.387645773
1, 63in50,0.02,0.408895397,0.4717,0,Acceleration,1,3,0.418991052,0.570475126,0.613464269,0.502184793,0.602533186,0.566430498,0.542712549,0.55651834,0.471826589,0.531819227,0.554471417
1, 63in50,0.02,0.408895397,0.4717,0,Acceleration,2,1,0.564808528,0.839495714,0.792540661,0.730095263,0.715090509,0.812592832,0.835908201,0.822963557,0.638007887,0.635125057,0.764824452
1, 63in50,0.02,0.408895397,0.4717,0,Acceleration,2,2,0.616193286,0.634482129,0.73974729,0.541611075,0.696601877,0.428034333,0.601247375,0.860234314,0.555776006,0.724094602,0.501612111
1, 63in50,0.02,0.408895397,0.4717,0,Acceleration,2,3,0.640934673,0.870318584,0.996813612,0.750309695,0.822673241,0.836870162,0.882988575,0.931845949,0.723042473,0.954129829,0.783418269
1, 63in50,0.02,0.408895397,0.4717,0,Peak Floor Velocity,0,1,11.10561773,24.60650371,13.34408822,5.998471636,13.40374141,12.21516167,16.21304151,19.14499809,9.651176484,9.950638515,6.152507868
1, 63in50,0.02,0.408895397,0.4717,0,Peak Floor Velocity,0,2,13.64280386,6.997200612,8.675516148,20.67228457,9.831736716,11.3540151,16.53024804,14.72306247,10.30841857,8.823743537,5.535506734
1, 63in50,0.02,0.408895397,0.4717,0,Peak Floor Velocity,0,3,17.59149915,25.05649527,13.46171301,21.05800909,13.61616197,15.42549726,21.96245022,20.88888295,13.04018176,12.06372859,6.346760605
1, 63in50,0.02,0.408895397,0.4717,0,Peak Floor Velocity,1,1,15.65460269,33.03030684,15.48333389,15.23373544,20.3576423,16.85378669,26.88908485,24.81903802,17.40561008,19.20667033,16.6954544
1, 63in50,0.02,0.408895397,0.4717,0,Peak Floor Velocity,1,2,17.21791362,13.67243809,13.38973711,26.29268459,11.08069392,12.10910847,21.08023209,18.14293087,15.51106484,12.93268789,11.03229795
1, 63in50,0.02,0.408895397,0.4717,0,Peak Floor Velocity,1,3,22.66317006,33.23891088,16.2457997,28.06819548,22.71404445,17.43281494,30.29157005,26.13836885,19.54948764,20.44418654,17.28108957
1, 63in50,0.02,0.408895397,0.4717,0,Peak Floor Velocity,2,1,17.72658233,41.93701461,23.5290435,20.99356714,26.70900257,24.62548235,34.66697468,30.63691652,20.64825552,24.7051862,24.61367215
1, 63in50,0.02,0.408895397,0.4717,0,Peak Floor Velocity,2,2,18.38012297,16.73034545,16.85797485,29.01196998,13.24090038,13.17255366,23.28060161,20.03689508,17.8232694,15.13823192,14.3483831
1, 63in50,0.02,0.408895397,0.4717,0,Peak Floor Velocity,2,3,24.64379215,42.04194617,24.36718753,31.15032523,29.70086478,25.36908641,37.2214813,32.98763626,23.24896481,25.25894284,24.77255938
2,30in50,0.005625,0.572480601,0.4717,0,Story Drift Ratio,1,1,0.006448681,0.010995228,0.008651866,0.008553969,0.009010633,0.009153615,0.009213327,0.007715522,0.006632178,0.007932214,0.009448806
2,30in50,0.005625,0.572480601,0.4717,0,Story Drift Ratio,1,2,0.004402964,0.003783751,0.004148205,0.006489719,0.004726838,0.003964575,0.005264458,0.003748677,0.005603882,0.006433145,0.003335072
2,30in50,0.005625,0.572480601,0.4717,0,Story Drift Ratio,1,3,0.00780843,0.011628061,0.009594914,0.010737171,0.01017519,0.009975296,0.010611311,0.008577987,0.0086827,0.010213,0.010020112
2,30in50,0.005625,0.572480601,0.4717,0,Story Drift Ratio,2,1,0.004350754,0.006597278,0.005334779,0.005605801,0.005582391,0.00587852,0.00568517,0.005538909,0.004564748,0.004523191,0.005797801
2,30in50,0.005625,0.572480601,0.4717,0,Story Drift Ratio,2,2,0.001734252,0.001513882,0.001715402,0.002107315,0.00172721,0.001517722,0.00201793,0.002109734,0.001686974,0.002397138,0.001471104
2,30in50,0.005625,0.572480601,0.4717,0,Story Drift Ratio,2,3,0.004683662,0.006768746,0.005603791,0.005988805,0.005843487,0.006071283,0.006032677,0.005927098,0.004866498,0.005119134,0.005981525
2,30in50,0.005625,0.572480601,0.4717,0,Building Residual Drift,1,1,0.000237111,0.000689071,0.001067213,0.000486538,0.000249127,7.03E-04,0.00044098,2.76E-04,2.61E-04,2.94E-04,2.49E-04
2,30in50,0.005625,0.572480601,0.4717,0,Building Residual Drift,1,2,0.00022148,0.000531534,1.62E-04,0.000626426,0.000125022,0.00066936,0.000827753,4.19E-04,0.000286882,0.000405832,3.19359E-05
2,30in50,0.005625,0.572480601,0.4717,0,Building Residual Drift,1,3,0.000324461,0.000870257,0.001079436,0.000793177,0.000278738,0.000970516,0.000937891,0.00050201,0.000388082,0.000500962,0.000250797
2,30in50,0.005625,0.572480601,0.4717,0,Building Residual Drift,2,1,0.000215743,0.00052061,2.54E-04,2.58E-04,0.000328901,3.98E-04,1.25E-04,4.62272E-05,1.23E-04,1.45E-04,2.95E-04
2,30in50,0.005625,0.572480601,0.4717,0,Building Residual Drift,2,2,1.81E-04,0.000218661,1.94E-04,0.000209866,1.88E-04,0.000207845,2.46E-04,0.0002002,0.000193355,0.000171423,0.000201086
2,30in50,0.005625,0.572480601,0.4717,0,Building Residual Drift,2,3,0.00028187,0.000564666,3.20E-04,0.000332811,0.000379082,0.000449109,2.76E-04,0.000205468,0.000229183,0.000224309,0.000356761
2,30in50,0.005625,0.572480601,0.4717,0,Acceleration,0,1,0.242919076,0.309556316,0.318301271,0.25124093,0.333696573,0.337000846,0.273098494,0.291162383,0.266134387,0.234534665,0.246768066
2,30in50,0.005625,0.572480601,0.4717,0,Acceleration,0,2,0.339455318,0.251050365,0.26944019,0.20968287,0.224761934,0.378328531,0.177136753,0.265894558,0.41320934,0.256369505,0.188599778
2,30in50,0.005625,0.572480601,0.4717,0,Acceleration,0,3,0.347031188,0.311531245,0.331180728,0.289301303,0.338143656,0.460142834,0.281189337,0.353322815,0.418552011,0.282330459,0.261499907
2,30in50,0.005625,0.572480601,0.4717,0,Acceleration,1,1,0.440681722,0.632045107,0.573983858,0.563453065,0.617384619,0.573879049,0.609149646,0.540514495,0.506758872,0.557073832,0.581147474
2,30in50,0.005625,0.572480601,0.4717,0,Acceleration,1,2,0.511451356,0.497662117,0.471123297,0.629587567,0.538217481,0.460380115,0.492853613,0.529752643,0.611970111,0.581988671,0.450753036
2,30in50,0.005625,0.572480601,0.4717,0,Acceleration,1,3,0.565946382,0.637817601,0.667758398,0.660343746,0.665012813,0.631362678,0.631952611,0.606335148,0.612144222,0.689478281,0.639577297
2,30in50,0.005625,0.572480601,0.4717,0,Acceleration,2,1,0.776113805,0.904246499,0.898547001,0.960068389,0.879370279,0.963337523,0.969760899,1.023177215,0.851983221,0.802524201,0.923818417
2,30in50,0.005625,0.572480601,0.4717,0,Acceleration,2,2,0.763755183,0.623108876,0.759672863,0.827638727,0.937791491,0.694513114,0.877784592,1.069944838,0.716649526,1.010874312,0.680886849
2,30in50,0.005625,0.572480601,0.4717,0,Acceleration,2,3,0.859022554,0.943385048,0.986054167,0.988684511,1.091543494,0.971711176,1.037602571,1.105290035,0.929895482,1.155319799,0.928663905
2,30in50,0.005625,0.572480601,0.4717,0,Peak Floor Velocity,0,1,15.32889707,33.99619298,18.51575344,9.150823232,17.27791721,18.04253652,22.00147169,26.78444616,13.52328407,13.81945335,8.322317733
2,30in50,0.005625,0.572480601,0.4717,0,Peak Floor Velocity,0,2,18.74194993,10.13287876,12.72339325,27.46570338,13.46694344,16.20452726,22.59855007,20.35180738,12.78748569,13.1574721,7.427180194
2,30in50,0.005625,0.572480601,0.4717,0,Peak Floor Velocity,0,3,24.21230622,34.69661779,18.67884688,27.96893226,17.61770772,22.13914622,30.50859987,29.45685139,16.46168018,17.1573707,9.026807581
2,30in50,0.005625,0.572480601,0.4717,0,Peak Floor Velocity,1,1,21.078741,43.41999369,19.43322934,20.2441705,25.54066562,21.75373688,35.18650372,31.67371709,24.95640931,26.34243247,19.90804334
2,30in50,0.005625,0.572480601,0.4717,0,Peak Floor Velocity,1,2,23.50357586,17.04390709,15.73763861,35.91280072,14.13239548,19.09232433,25.98727141,24.70397603,18.76570962,22.20222104,13.06609164
2,30in50,0.005625,0.572480601,0.4717,0,Peak Floor Velocity,1,3,30.94677095,43.85561382,20.70315311,37.69715095,27.6468874,23.84575749,40.60859543,33.16837637,26.15616508,28.46328917,20.57288915
2,30in50,0.005625,0.572480601,0.4717,0,Peak Floor Velocity,2,1,23.83549621,54.79086519,25.80898049,28.09049828,33.00955501,30.89139607,44.18974963,36.52087925,29.73344697,34.05276291,28.90359599
2,30in50,0.005625,0.572480601,0.4717,0,Peak Floor Velocity,2,2,24.78776589,21.15636362,18.80969767,37.49216511,15.91943201,19.90115023,26.46950035,26.32291164,20.57333744,24.74018026,14.57339016
2,30in50,0.005625,0.572480601,0.4717,0,Peak Floor Velocity,2,3,33.4599721,55.07898192,28.62366956,39.57095995,35.93598312,31.43145339,48.67726845,39.14563533,30.60336688,35.20685927,29.16043683
3, 10in50,0.0021,0.813712747,0.4717,0,Story Drift Ratio,1,1,0.01204564,0.013429099,0.013059202,0.012212757,0.011789146,0.016752888,0.012027151,0.010068515,0.007668214,0.010796554,0.010279212
3, 10in50,0.0021,0.813712747,0.4717,0,Story Drift Ratio,1,2,0.009791537,0.004713751,0.005869506,0.008926544,0.007802711,0.008665715,0.008101771,0.005249175,0.009278683,0.01064482,0.006537259
3, 10in50,0.0021,0.813712747,0.4717,0,Story Drift Ratio,1,3,0.015523262,0.014232362,0.014317606,0.015127281,0.014137406,0.018861439,0.014501415,0.011354683,0.012037253,0.015161721,0.01218187
3, 10in50,0.0021,0.813712747,0.4717,0,Story Drift Ratio,2,1,0.007008602,0.007798465,0.006890748,0.007202148,0.006508103,0.009368937,0.006805798,0.007516086,0.005591569,0.005064555,0.006464789
3, 10in50,0.0021,0.813712747,0.4717,0,Story Drift Ratio,2,2,0.002449969,0.001670031,0.002027781,0.002813345,0.002189765,0.002571786,0.002565237,0.002340561,0.002535297,0.003653552,0.002448525
3, 10in50,0.0021,0.813712747,0.4717,0,Story Drift Ratio,2,3,0.007424476,0.007975278,0.007182917,0.007732131,0.00686662,0.009715506,0.007273192,0.007872088,0.006139493,0.006244851,0.006912942
3, 10in50,0.0021,0.813712747,0.4717,0,Building Residual Drift,1,1,0.00339258,0.002289861,0.002327437,0.000218038,0.000874588,0.00497162,0.000466521,0.000220772,1.15E-04,0.001113804,0.00052046
3, 10in50,0.0021,0.813712747,0.4717,0,Building Residual Drift,1,2,0.003505098,0.001068392,0.00042221,0.000374298,0.000401206,0.001906921,6.82E-04,0.001007861,0.000544654,0.001254861,0.000239532
3, 10in50,0.0021,0.813712747,0.4717,0,Building Residual Drift,1,3,0.004878044,0.002526841,0.002365422,0.000433173,0.000962221,0.005324786,0.000826141,0.001031758,0.000556663,0.001677867,0.000572935
3, 10in50,0.0021,0.813712747,0.4717,0,Building Residual Drift,2,1,0.001398091,0.001214914,0.000983803,4.27E-04,0.000373572,0.002322467,3.95E-04,1.23E-04,9.62E-05,2.24E-04,1.31E-04
3, 10in50,0.0021,0.813712747,0.4717,0,Building Residual Drift,2,2,3.16E-04,0.000296826,0.000176092,0.000181962,0.000217979,6.30002E-05,2.34E-04,0.000224678,0.000172433,0.000342771,0.000294057
3, 10in50,0.0021,0.813712747,0.4717,0,Building Residual Drift,2,3,0.001433367,0.001250649,0.000999438,0.000464039,0.000432517,0.002323321,4.59E-04,0.000255957,0.000197476,0.000409617,0.000321781
3, 10in50,0.0021,0.813712747,0.4717,0,Acceleration,0,1,0.315489074,0.40994337,0.469831054,0.363345637,0.493603598,0.518369869,0.362571615,0.386166135,0.414509924,0.323133245,0.349692734
3, 10in50,0.0021,0.813712747,0.4717,0,Acceleration,0,2,0.47914401,0.344694694,0.409591599,0.323019383,0.377056723,0.586351002,0.267399609,0.39295477,0.621934671,0.355598516,0.280234573
